"","ETH.group","agegrp","sex","deaths","year"
"20328","CHI","[100,105)","M",3020.6556505803,"2051"
"20329","IND","[0,5)","F",22.2165974235068,"2051"
"20330","IND","[0,5)","M",27.0564495809118,"2051"
"20331","IND","[5,10)","F",5.52357869578118,"2051"
"20332","IND","[5,10)","M",5.85996692331519,"2051"
"20333","IND","[10,15)","F",5.35496256660181,"2051"
"20334","IND","[10,15)","M",5.15464432308255,"2051"
"20335","IND","[15,20)","F",5.68043402027687,"2051"
"20336","IND","[15,20)","M",8.56976102300351,"2051"
"20337","IND","[20,25)","F",7.70959913880986,"2051"
"20338","IND","[20,25)","M",13.2957422465276,"2051"
"20339","IND","[25,30)","F",10.7242065897299,"2051"
"20340","IND","[25,30)","M",16.9352638085924,"2051"
"20341","IND","[30,35)","F",24.8197345987861,"2051"
"20342","IND","[30,35)","M",35.0348043392912,"2051"
"20343","IND","[35,40)","F",38.8791409172351,"2051"
"20344","IND","[35,40)","M",62.2288880787949,"2051"
"20345","IND","[40,45)","F",56.9810499794517,"2051"
"20346","IND","[40,45)","M",106.583389178043,"2051"
"20347","IND","[45,50)","F",82.2879000961727,"2051"
"20348","IND","[45,50)","M",171.234297099592,"2051"
"20349","IND","[50,55)","F",124.037542435808,"2051"
"20350","IND","[50,55)","M",237.004844802247,"2051"
"20351","IND","[55,60)","F",201.837088540499,"2051"
"20352","IND","[55,60)","M",328.446293486254,"2051"
"20353","IND","[60,65)","F",345.73615671977,"2051"
"20354","IND","[60,65)","M",576.436136075006,"2051"
"20355","IND","[65,70)","F",577.176858915335,"2051"
"20356","IND","[65,70)","M",864.051213549984,"2051"
"20357","IND","[70,75)","F",686.851832564526,"2051"
"20358","IND","[70,75)","M",934.259235345821,"2051"
"20359","IND","[75,80)","F",815.601491372375,"2051"
"20360","IND","[75,80)","M",1000.42053676012,"2051"
"20361","IND","[80,85)","F",1078.88785856233,"2051"
"20362","IND","[80,85)","M",1134.24374399442,"2051"
"20363","IND","[85,90)","F",1359.02827757885,"2051"
"20364","IND","[85,90)","M",1257.58838196478,"2051"
"20365","IND","[90,95)","F",1967.20940671117,"2051"
"20366","IND","[90,95)","M",1713.92650477101,"2051"
"20367","IND","[95,100)","F",2339.64251510814,"2051"
"20368","IND","[95,100)","M",1700.89601097917,"2051"
"20369","IND","[100,105)","F",2657.42181900184,"2051"
"20370","IND","[100,105)","M",1199.74182905384,"2051"
"20371","MIX","[0,5)","F",29.2224228579574,"2051"
"20372","MIX","[0,5)","M",34.4688378433305,"2051"
"20373","MIX","[5,10)","F",7.85969480689235,"2051"
"20374","MIX","[5,10)","M",8.43114023408246,"2051"
"20375","MIX","[10,15)","F",8.1070778831162,"2051"
"20376","MIX","[10,15)","M",8.34278699523869,"2051"
"20377","MIX","[15,20)","F",10.2710116580074,"2051"
"20378","MIX","[15,20)","M",16.8037725400417,"2051"
"20379","MIX","[20,25)","F",11.4616947062022,"2051"
"20380","MIX","[20,25)","M",20.6793485373433,"2051"
"20381","MIX","[25,30)","F",13.8229462348697,"2051"
"20382","MIX","[25,30)","M",21.340612408535,"2051"
"20383","MIX","[30,35)","F",26.6799426169995,"2051"
"20384","MIX","[30,35)","M",35.2155599098329,"2051"
"20385","MIX","[35,40)","F",38.865323118832,"2051"
"20386","MIX","[35,40)","M",57.8890173388662,"2051"
"20387","MIX","[40,45)","F",74.0176272631603,"2051"
"20388","MIX","[40,45)","M",125.26944437715,"2051"
"20389","MIX","[45,50)","F",90.0313855760729,"2051"
"20390","MIX","[45,50)","M",160.653701411702,"2051"
"20391","MIX","[50,55)","F",121.990232433506,"2051"
"20392","MIX","[50,55)","M",184.341682817403,"2051"
"20393","MIX","[55,60)","F",162.713232460233,"2051"
"20394","MIX","[55,60)","M",234.834372142928,"2051"
"20395","MIX","[60,65)","F",217.715059382611,"2051"
"20396","MIX","[60,65)","M",308.751626098015,"2051"
"20397","MIX","[65,70)","F",286.726900308594,"2051"
"20398","MIX","[65,70)","M",392.728908080803,"2051"
"20399","MIX","[70,75)","F",317.623310034178,"2051"
"20400","MIX","[70,75)","M",418.587375535992,"2051"
"20401","MIX","[75,80)","F",421.032089501379,"2051"
"20402","MIX","[75,80)","M",457.911153176132,"2051"
"20403","MIX","[80,85)","F",610.261355267238,"2051"
"20404","MIX","[80,85)","M",645.083269274452,"2051"
"20405","MIX","[85,90)","F",766.435120353938,"2051"
"20406","MIX","[85,90)","M",801.157925338777,"2051"
"20407","MIX","[90,95)","F",779.508053164078,"2051"
"20408","MIX","[90,95)","M",817.14743644412,"2051"
"20409","MIX","[95,100)","F",720.886495186942,"2051"
"20410","MIX","[95,100)","M",831.323478114724,"2051"
"20411","MIX","[100,105)","F",707.60398927505,"2051"
"20412","MIX","[100,105)","M",1102.35065748433,"2051"
"20413","OAS","[0,5)","F",12.2469269728338,"2051"
"20414","OAS","[0,5)","M",14.6978491549383,"2051"
"20415","OAS","[5,10)","F",3.02116399697647,"2051"
"20416","OAS","[5,10)","M",3.44160584654535,"2051"
"20417","OAS","[10,15)","F",3.50303608916748,"2051"
"20418","OAS","[10,15)","M",3.27794228566363,"2051"
"20419","OAS","[15,20)","F",4.42390522878444,"2051"
"20420","OAS","[15,20)","M",6.73744930223122,"2051"
"20421","OAS","[20,25)","F",5.48346197231477,"2051"
"20422","OAS","[20,25)","M",9.31567383828439,"2051"
"20423","OAS","[25,30)","F",7.42235350241557,"2051"
"20424","OAS","[25,30)","M",11.3891558062384,"2051"
"20425","OAS","[30,35)","F",16.077207556105,"2051"
"20426","OAS","[30,35)","M",21.8820183182984,"2051"
"20427","OAS","[35,40)","F",24.7089094178876,"2051"
"20428","OAS","[35,40)","M",39.9219076331057,"2051"
"20429","OAS","[40,45)","F",44.7610005961178,"2051"
"20430","OAS","[40,45)","M",81.9284912657628,"2051"
"20431","OAS","[45,50)","F",67.9793666501893,"2051"
"20432","OAS","[45,50)","M",136.341339174832,"2051"
"20433","OAS","[50,55)","F",101.664316771551,"2051"
"20434","OAS","[50,55)","M",185.721381856668,"2051"
"20435","OAS","[55,60)","F",145.12252454695,"2051"
"20436","OAS","[55,60)","M",263.40063531608,"2051"
"20437","OAS","[60,65)","F",215.38285140898,"2051"
"20438","OAS","[60,65)","M",368.978393960185,"2051"
"20439","OAS","[65,70)","F",323.68933679391,"2051"
"20440","OAS","[65,70)","M",478.682062062164,"2051"
"20441","OAS","[70,75)","F",459.406181234561,"2051"
"20442","OAS","[70,75)","M",588.362790157108,"2051"
"20443","OAS","[75,80)","F",738.182469448442,"2051"
"20444","OAS","[75,80)","M",784.059864692053,"2051"
"20445","OAS","[80,85)","F",863.329130341786,"2051"
"20446","OAS","[80,85)","M",801.141911055461,"2051"
"20447","OAS","[85,90)","F",886.762707696504,"2051"
"20448","OAS","[85,90)","M",787.498120467503,"2051"
"20449","OAS","[90,95)","F",1098.05074383492,"2051"
"20450","OAS","[90,95)","M",808.380714132475,"2051"
"20451","OAS","[95,100)","F",1122.66249764738,"2051"
"20452","OAS","[95,100)","M",758.821738317011,"2051"
"20453","OAS","[100,105)","F",1045.0924893621,"2051"
"20454","OAS","[100,105)","M",664.013496421531,"2051"
"20455","OBL","[0,5)","F",3.10008648194385,"2051"
"20456","OBL","[0,5)","M",3.79706880704094,"2051"
"20457","OBL","[5,10)","F",0.776634064069954,"2051"
"20458","OBL","[5,10)","M",0.790657588439946,"2051"
"20459","OBL","[10,15)","F",0.922134336728066,"2051"
"20460","OBL","[10,15)","M",0.848009635233105,"2051"
"20461","OBL","[15,20)","F",1.10539074084664,"2051"
"20462","OBL","[15,20)","M",1.97750372802345,"2051"
"20463","OBL","[20,25)","F",1.1999280134106,"2051"
"20464","OBL","[20,25)","M",2.53729564521011,"2051"
"20465","OBL","[25,30)","F",1.42434277636221,"2051"
"20466","OBL","[25,30)","M",2.32088749496494,"2051"
"20467","OBL","[30,35)","F",2.7236239046697,"2051"
"20468","OBL","[30,35)","M",3.81043137626494,"2051"
"20469","OBL","[35,40)","F",4.08786147553506,"2051"
"20470","OBL","[35,40)","M",7.40874085438528,"2051"
"20471","OBL","[40,45)","F",14.0668734404309,"2051"
"20472","OBL","[40,45)","M",27.8730107264104,"2051"
"20473","OBL","[45,50)","F",21.7321479705189,"2051"
"20474","OBL","[45,50)","M",44.2893612353023,"2051"
"20475","OBL","[50,55)","F",27.7253364009908,"2051"
"20476","OBL","[50,55)","M",50.2213173490743,"2051"
"20477","OBL","[55,60)","F",33.9197787266471,"2051"
"20478","OBL","[55,60)","M",57.3526771245682,"2051"
"20479","OBL","[60,65)","F",40.4485796597707,"2051"
"20480","OBL","[60,65)","M",68.6667308958159,"2051"
"20481","OBL","[65,70)","F",63.8289331019548,"2051"
"20482","OBL","[65,70)","M",103.680047865354,"2051"
"20483","OBL","[70,75)","F",83.6882755161138,"2051"
"20484","OBL","[70,75)","M",121.107450875057,"2051"
"20485","OBL","[75,80)","F",133.498316855472,"2051"
"20486","OBL","[75,80)","M",141.577000073173,"2051"
"20487","OBL","[80,85)","F",243.583419171699,"2051"
"20488","OBL","[80,85)","M",255.818586395263,"2051"
"20489","OBL","[85,90)","F",355.766298155526,"2051"
"20490","OBL","[85,90)","M",353.504523289009,"2051"
"20491","OBL","[90,95)","F",278.008497433262,"2051"
"20492","OBL","[90,95)","M",233.897277672794,"2051"
"20493","OBL","[95,100)","F",175.613284254002,"2051"
"20494","OBL","[95,100)","M",125.829256090242,"2051"
"20495","OBL","[100,105)","F",169.305907345287,"2051"
"20496","OBL","[100,105)","M",119.332689904788,"2051"
"20497","OTH","[0,5)","F",3.2946237593653,"2051"
"20498","OTH","[0,5)","M",3.87939485708356,"2051"
"20499","OTH","[5,10)","F",0.918287131562461,"2051"
"20500","OTH","[5,10)","M",1.10493579335059,"2051"
"20501","OTH","[10,15)","F",1.13883652820796,"2051"
"20502","OTH","[10,15)","M",1.17394436167031,"2051"
"20503","OTH","[15,20)","F",1.55500145634287,"2051"
"20504","OTH","[15,20)","M",2.78129105470768,"2051"
"20505","OTH","[20,25)","F",2.07466036181862,"2051"
"20506","OTH","[20,25)","M",3.93499628488516,"2051"
"20507","OTH","[25,30)","F",2.80769445537369,"2051"
"20508","OTH","[25,30)","M",5.17819017228457,"2051"
"20509","OTH","[30,35)","F",6.71007533879399,"2051"
"20510","OTH","[30,35)","M",10.6384288160761,"2051"
"20511","OTH","[35,40)","F",10.6704082376561,"2051"
"20512","OTH","[35,40)","M",19.4978674995702,"2051"
"20513","OTH","[40,45)","F",27.1214354226912,"2051"
"20514","OTH","[40,45)","M",53.4654914272654,"2051"
"20515","OTH","[45,50)","F",40.6113214252251,"2051"
"20516","OTH","[45,50)","M",87.3982815611859,"2051"
"20517","OTH","[50,55)","F",56.5046708858564,"2051"
"20518","OTH","[50,55)","M",109.800866261329,"2051"
"20519","OTH","[55,60)","F",84.7349456290209,"2051"
"20520","OTH","[55,60)","M",160.058854991436,"2051"
"20521","OTH","[60,65)","F",124.567755861337,"2051"
"20522","OTH","[60,65)","M",252.706290457141,"2051"
"20523","OTH","[65,70)","F",194.79275475655,"2051"
"20524","OTH","[65,70)","M",373.294608459461,"2051"
"20525","OTH","[70,75)","F",234.869428660405,"2051"
"20526","OTH","[70,75)","M",461.693551314918,"2051"
"20527","OTH","[75,80)","F",320.874857451867,"2051"
"20528","OTH","[75,80)","M",515.392385887443,"2051"
"20529","OTH","[80,85)","F",397.183494276684,"2051"
"20530","OTH","[80,85)","M",570.270774963354,"2051"
"20531","OTH","[85,90)","F",472.436185021718,"2051"
"20532","OTH","[85,90)","M",639.437368284697,"2051"
"20533","OTH","[90,95)","F",621.556775730862,"2051"
"20534","OTH","[90,95)","M",806.213709135627,"2051"
"20535","OTH","[95,100)","F",756.785411671317,"2051"
"20536","OTH","[95,100)","M",1222.07339219405,"2051"
"20537","OTH","[100,105)","F",1295.97272592679,"2051"
"20538","OTH","[100,105)","M",2480.02942190733,"2051"
"20539","PAK","[0,5)","F",49.4336329108629,"2051"
"20540","PAK","[0,5)","M",60.6218685070288,"2051"
"20541","PAK","[5,10)","F",8.77819409056821,"2051"
"20542","PAK","[5,10)","M",10.0499898544149,"2051"
"20543","PAK","[10,15)","F",8.17383056920043,"2051"
"20544","PAK","[10,15)","M",7.27714939337728,"2051"
"20545","PAK","[15,20)","F",8.87266000202314,"2051"
"20546","PAK","[15,20)","M",18.4618622202763,"2051"
"20547","PAK","[20,25)","F",10.8097610280772,"2051"
"20548","PAK","[20,25)","M",20.6604084083225,"2051"
"20549","PAK","[25,30)","F",15.8700752723609,"2051"
"20550","PAK","[25,30)","M",23.3181652585094,"2051"
"20551","PAK","[30,35)","F",26.873119129288,"2051"
"20552","PAK","[30,35)","M",40.8402136891684,"2051"
"20553","PAK","[35,40)","F",42.0061724302938,"2051"
"20554","PAK","[35,40)","M",69.0097004156382,"2051"
"20555","PAK","[40,45)","F",59.6965229726221,"2051"
"20556","PAK","[40,45)","M",113.966783241245,"2051"
"20557","PAK","[45,50)","F",96.8584421464311,"2051"
"20558","PAK","[45,50)","M",198.11712894456,"2051"
"20559","PAK","[50,55)","F",137.945828941435,"2051"
"20560","PAK","[50,55)","M",222.662657861577,"2051"
"20561","PAK","[55,60)","F",179.500056309994,"2051"
"20562","PAK","[55,60)","M",296.334025620605,"2051"
"20563","PAK","[60,65)","F",271.316632074571,"2051"
"20564","PAK","[60,65)","M",420.674942790016,"2051"
"20565","PAK","[65,70)","F",474.00302908291,"2051"
"20566","PAK","[65,70)","M",636.327233120944,"2051"
"20567","PAK","[70,75)","F",573.492467600345,"2051"
"20568","PAK","[70,75)","M",775.081713056266,"2051"
"20569","PAK","[75,80)","F",651.107696162987,"2051"
"20570","PAK","[75,80)","M",807.697406074839,"2051"
"20571","PAK","[80,85)","F",769.45846710471,"2051"
"20572","PAK","[80,85)","M",857.337386903031,"2051"
"20573","PAK","[85,90)","F",658.451986796732,"2051"
"20574","PAK","[85,90)","M",667.669828913228,"2051"
"20575","PAK","[90,95)","F",892.765509026046,"2051"
"20576","PAK","[90,95)","M",878.945815839361,"2051"
"20577","PAK","[95,100)","F",856.234471213457,"2051"
"20578","PAK","[95,100)","M",981.218070809912,"2051"
"20579","PAK","[100,105)","F",570.541099727551,"2051"
"20580","PAK","[100,105)","M",585.21949805248,"2051"
"20581","WBI","[0,5)","F",209.327191368122,"2051"
"20582","WBI","[0,5)","M",264.450745417312,"2051"
"20583","WBI","[5,10)","F",66.006131734886,"2051"
"20584","WBI","[5,10)","M",69.1136881820659,"2051"
"20585","WBI","[10,15)","F",61.8314161930886,"2051"
"20586","WBI","[10,15)","M",71.8932248413769,"2051"
"20587","WBI","[15,20)","F",98.5284895878536,"2051"
"20588","WBI","[15,20)","M",162.94775492412,"2051"
"20589","WBI","[20,25)","F",121.448864159843,"2051"
"20590","WBI","[20,25)","M",228.389490998366,"2051"
"20591","WBI","[25,30)","F",174.070986577187,"2051"
"20592","WBI","[25,30)","M",274.827150747768,"2051"
"20593","WBI","[30,35)","F",336.839968798189,"2051"
"20594","WBI","[30,35)","M",474.501373889607,"2051"
"20595","WBI","[35,40)","F",481.187703546642,"2051"
"20596","WBI","[35,40)","M",699.832589747452,"2051"
"20597","WBI","[40,45)","F",734.300718277852,"2051"
"20598","WBI","[40,45)","M",1240.24088589993,"2051"
"20599","WBI","[45,50)","F",1041.81573417793,"2051"
"20600","WBI","[45,50)","M",1773.86295699234,"2051"
"20601","WBI","[50,55)","F",1772.08356660932,"2051"
"20602","WBI","[50,55)","M",2458.80789723772,"2051"
"20603","WBI","[55,60)","F",2830.54019417504,"2051"
"20604","WBI","[55,60)","M",3914.4119868561,"2051"
"20605","WBI","[60,65)","F",4565.28721141432,"2051"
"20606","WBI","[60,65)","M",6227.9165696008,"2051"
"20607","WBI","[65,70)","F",7356.02120891049,"2051"
"20608","WBI","[65,70)","M",9592.99156942271,"2051"
"20609","WBI","[70,75)","F",9945.64104537491,"2051"
"20610","WBI","[70,75)","M",12786.1032070597,"2051"
"20611","WBI","[75,80)","F",18391.4988181628,"2051"
"20612","WBI","[75,80)","M",20785.5080503119,"2051"
"20613","WBI","[80,85)","F",33336.9437799305,"2051"
"20614","WBI","[80,85)","M",34523.2295450088,"2051"
"20615","WBI","[85,90)","F",48065.0268321278,"2051"
"20616","WBI","[85,90)","M",47370.8789578984,"2051"
"20617","WBI","[90,95)","F",57540.594413218,"2051"
"20618","WBI","[90,95)","M",53099.2994873172,"2051"
"20619","WBI","[95,100)","F",46728.4837192711,"2051"
"20620","WBI","[95,100)","M",38236.9972390228,"2051"
"20621","WBI","[100,105)","F",27763.7003367785,"2051"
"20622","WBI","[100,105)","M",19361.9009680751,"2051"
"20623","WHO","[0,5)","F",20.2920160393362,"2051"
"20624","WHO","[0,5)","M",23.7120593515638,"2051"
"20625","WHO","[5,10)","F",6.34487687963896,"2051"
"20626","WHO","[5,10)","M",6.7765687981941,"2051"
"20627","WHO","[10,15)","F",6.3474678577504,"2051"
"20628","WHO","[10,15)","M",7.41034518627304,"2051"
"20629","WHO","[15,20)","F",9.98987503641809,"2051"
"20630","WHO","[15,20)","M",17.1692135974729,"2051"
"20631","WHO","[20,25)","F",14.8619945335111,"2051"
"20632","WHO","[20,25)","M",29.5304000923703,"2051"
"20633","WHO","[25,30)","F",24.4606223454013,"2051"
"20634","WHO","[25,30)","M",44.4056891830389,"2051"
"20635","WHO","[30,35)","F",58.164317397475,"2051"
"20636","WHO","[30,35)","M",88.7967510184542,"2051"
"20637","WHO","[35,40)","F",90.5919668494474,"2051"
"20638","WHO","[35,40)","M",157.210486682927,"2051"
"20639","WHO","[40,45)","F",172.773378019154,"2051"
"20640","WHO","[40,45)","M",336.93330465668,"2051"
"20641","WHO","[45,50)","F",264.811898596444,"2051"
"20642","WHO","[45,50)","M",539.881509699495,"2051"
"20643","WHO","[50,55)","F",420.52818691885,"2051"
"20644","WHO","[50,55)","M",735.065915169019,"2051"
"20645","WHO","[55,60)","F",596.16689921039,"2051"
"20646","WHO","[55,60)","M",1010.35577298149,"2051"
"20647","WHO","[60,65)","F",883.160259671137,"2051"
"20648","WHO","[60,65)","M",1342.81188560184,"2051"
"20649","WHO","[65,70)","F",1553.46458455857,"2051"
"20650","WHO","[65,70)","M",2023.56201647884,"2051"
"20651","WHO","[70,75)","F",1638.25593383073,"2051"
"20652","WHO","[70,75)","M",2209.02302729622,"2051"
"20653","WHO","[75,80)","F",1765.10055403179,"2051"
"20654","WHO","[75,80)","M",1934.12888933131,"2051"
"20655","WHO","[80,85)","F",1976.66594861511,"2051"
"20656","WHO","[80,85)","M",1857.5132342673,"2051"
"20657","WHO","[85,90)","F",2149.1569752769,"2051"
"20658","WHO","[85,90)","M",1804.45132848413,"2051"
"20659","WHO","[90,95)","F",2327.35777588262,"2051"
"20660","WHO","[90,95)","M",1744.59034102839,"2051"
"20661","WHO","[95,100)","F",1877.97097719331,"2051"
"20662","WHO","[95,100)","M",1818.77496750914,"2051"
"20663","WHO","[100,105)","F",2572.11653297972,"2051"
"20664","WHO","[100,105)","M",5055.07882346119,"2051"
"20665","BAN","[0,5)","F",13.326251823808,"2052"
"20666","BAN","[0,5)","M",15.9150099520939,"2052"
"20667","BAN","[5,10)","F",2.02112425481497,"2052"
"20668","BAN","[5,10)","M",3.43521179606453,"2052"
"20669","BAN","[10,15)","F",2.14856006607348,"2052"
"20670","BAN","[10,15)","M",2.35934414739422,"2052"
"20671","BAN","[15,20)","F",3.09031454165937,"2052"
"20672","BAN","[15,20)","M",5.77125826305136,"2052"
"20673","BAN","[20,25)","F",2.38970912598331,"2052"
"20674","BAN","[20,25)","M",5.66350388163269,"2052"
"20675","BAN","[25,30)","F",3.69130334264566,"2052"
"20676","BAN","[25,30)","M",5.6595292582261,"2052"
"20677","BAN","[30,35)","F",6.64431312731408,"2052"
"20678","BAN","[30,35)","M",9.2561124033438,"2052"
"20679","BAN","[35,40)","F",9.19464139565581,"2052"
"20680","BAN","[35,40)","M",14.8390444309389,"2052"
"20681","BAN","[40,45)","F",14.5218573278253,"2052"
"20682","BAN","[40,45)","M",26.9177602991395,"2052"
"20683","BAN","[45,50)","F",29.5677171574634,"2052"
"20684","BAN","[45,50)","M",50.8618605497732,"2052"
"20685","BAN","[50,55)","F",39.119819670961,"2052"
"20686","BAN","[50,55)","M",61.4809545109597,"2052"
"20687","BAN","[55,60)","F",55.0167912247187,"2052"
"20688","BAN","[55,60)","M",86.5991041175974,"2052"
"20689","BAN","[60,65)","F",87.6316782770907,"2052"
"20690","BAN","[60,65)","M",118.555563045001,"2052"
"20691","BAN","[65,70)","F",153.987826134997,"2052"
"20692","BAN","[65,70)","M",180.197283855839,"2052"
"20693","BAN","[70,75)","F",202.778370254262,"2052"
"20694","BAN","[70,75)","M",245.936725528267,"2052"
"20695","BAN","[75,80)","F",250.246959502922,"2052"
"20696","BAN","[75,80)","M",328.856694681465,"2052"
"20697","BAN","[80,85)","F",233.152614588095,"2052"
"20698","BAN","[80,85)","M",336.945049938125,"2052"
"20699","BAN","[85,90)","F",193.565679736167,"2052"
"20700","BAN","[85,90)","M",269.386098198663,"2052"
"20701","BAN","[90,95)","F",218.148591037793,"2052"
"20702","BAN","[90,95)","M",315.312367228841,"2052"
"20703","BAN","[95,100)","F",371.597065587805,"2052"
"20704","BAN","[95,100)","M",234.24135314588,"2052"
"20705","BAN","[100,105)","F",12623.6026844966,"2052"
"20706","BAN","[100,105)","M",94.9050554852629,"2052"
"20707","BLA","[0,5)","F",17.947010785378,"2052"
"20708","BLA","[0,5)","M",21.6787014797445,"2052"
"20709","BLA","[5,10)","F",4.63706875432601,"2052"
"20710","BLA","[5,10)","M",4.61880641612845,"2052"
"20711","BLA","[10,15)","F",5.37359870509887,"2052"
"20712","BLA","[10,15)","M",4.78527864899377,"2052"
"20713","BLA","[15,20)","F",5.98636137886078,"2052"
"20714","BLA","[15,20)","M",10.47388881077,"2052"
"20715","BLA","[20,25)","F",6.1442868870594,"2052"
"20716","BLA","[20,25)","M",12.8771480822648,"2052"
"20717","BLA","[25,30)","F",7.91786379630519,"2052"
"20718","BLA","[25,30)","M",13.7589487757237,"2052"
"20719","BLA","[30,35)","F",15.7902859942156,"2052"
"20720","BLA","[30,35)","M",23.9892247662735,"2052"
"20721","BLA","[35,40)","F",24.8901268302699,"2052"
"20722","BLA","[35,40)","M",43.8367908582916,"2052"
"20723","BLA","[40,45)","F",49.2778217658295,"2052"
"20724","BLA","[40,45)","M",96.0778163247853,"2052"
"20725","BLA","[45,50)","F",78.4369202276841,"2052"
"20726","BLA","[45,50)","M",157.721127859827,"2052"
"20727","BLA","[50,55)","F",110.911611034304,"2052"
"20728","BLA","[50,55)","M",199.740152392364,"2052"
"20729","BLA","[55,60)","F",159.563005197738,"2052"
"20730","BLA","[55,60)","M",275.371076286694,"2052"
"20731","BLA","[60,65)","F",221.350022075332,"2052"
"20732","BLA","[60,65)","M",388.800187176811,"2052"
"20733","BLA","[65,70)","F",342.230497171443,"2052"
"20734","BLA","[65,70)","M",515.587685387485,"2052"
"20735","BLA","[70,75)","F",494.399530842197,"2052"
"20736","BLA","[70,75)","M",659.19253646739,"2052"
"20737","BLA","[75,80)","F",780.86843291373,"2052"
"20738","BLA","[75,80)","M",846.746222176162,"2052"
"20739","BLA","[80,85)","F",1095.01573394544,"2052"
"20740","BLA","[80,85)","M",1106.16429802666,"2052"
"20741","BLA","[85,90)","F",1436.71588495394,"2052"
"20742","BLA","[85,90)","M",1449.4047430835,"2052"
"20743","BLA","[90,95)","F",1808.38802014069,"2052"
"20744","BLA","[90,95)","M",1853.93189093484,"2052"
"20745","BLA","[95,100)","F",2448.4779669288,"2052"
"20746","BLA","[95,100)","M",2470.01933742309,"2052"
"20747","BLA","[100,105)","F",9306.57338400874,"2052"
"20748","BLA","[100,105)","M",4990.97012964576,"2052"
"20749","BLC","[0,5)","F",3.59706808165072,"2052"
"20750","BLC","[0,5)","M",4.16056449711372,"2052"
"20751","BLC","[5,10)","F",0.809907278932781,"2052"
"20752","BLC","[5,10)","M",0.780458476439061,"2052"
"20753","BLC","[10,15)","F",0.978114534365645,"2052"
"20754","BLC","[10,15)","M",0.873716044010233,"2052"
"20755","BLC","[15,20)","F",1.19337999646798,"2052"
"20756","BLC","[15,20)","M",2.11080343713831,"2052"
"20757","BLC","[20,25)","F",1.38286988106591,"2052"
"20758","BLC","[20,25)","M",2.69106019111186,"2052"
"20759","BLC","[25,30)","F",1.65330676329382,"2052"
"20760","BLC","[25,30)","M",2.61140889898742,"2052"
"20761","BLC","[30,35)","F",3.22385263549645,"2052"
"20762","BLC","[30,35)","M",4.39006138416263,"2052"
"20763","BLC","[35,40)","F",5.18628039577198,"2052"
"20764","BLC","[35,40)","M",8.33631113559859,"2052"
"20765","BLC","[40,45)","F",10.0486112032604,"2052"
"20766","BLC","[40,45)","M",17.1341301979348,"2052"
"20767","BLC","[45,50)","F",18.8095746878842,"2052"
"20768","BLC","[45,50)","M",33.0571339094051,"2052"
"20769","BLC","[50,55)","F",29.7315121177381,"2052"
"20770","BLC","[50,55)","M",44.4054346030425,"2052"
"20771","BLC","[55,60)","F",49.368020462643,"2052"
"20772","BLC","[55,60)","M",67.9962338877969,"2052"
"20773","BLC","[60,65)","F",77.7909900854551,"2052"
"20774","BLC","[60,65)","M",100.565735889942,"2052"
"20775","BLC","[65,70)","F",135.078094260999,"2052"
"20776","BLC","[65,70)","M",142.533289710919,"2052"
"20777","BLC","[70,75)","F",186.143557012621,"2052"
"20778","BLC","[70,75)","M",188.783871202962,"2052"
"20779","BLC","[75,80)","F",291.610568145869,"2052"
"20780","BLC","[75,80)","M",263.77609773864,"2052"
"20781","BLC","[80,85)","F",602.509374463424,"2052"
"20782","BLC","[80,85)","M",514.251543457557,"2052"
"20783","BLC","[85,90)","F",1081.6070938993,"2052"
"20784","BLC","[85,90)","M",872.123389044538,"2052"
"20785","BLC","[90,95)","F",1253.54079443141,"2052"
"20786","BLC","[90,95)","M",942.698168662381,"2052"
"20787","BLC","[95,100)","F",1021.9970592573,"2052"
"20788","BLC","[95,100)","M",706.530099880701,"2052"
"20789","BLC","[100,105)","F",1200.01200954958,"2052"
"20790","BLC","[100,105)","M",521.479781386588,"2052"
"20791","CHI","[0,5)","F",3.0142440190749,"2052"
"20792","CHI","[0,5)","M",3.54158206806089,"2052"
"20793","CHI","[5,10)","F",0.854648225109048,"2052"
"20794","CHI","[5,10)","M",0.863302834820839,"2052"
"20795","CHI","[10,15)","F",0.938272086784593,"2052"
"20796","CHI","[10,15)","M",0.924993006765932,"2052"
"20797","CHI","[15,20)","F",1.40165855458974,"2052"
"20798","CHI","[15,20)","M",2.21492290899062,"2052"
"20799","CHI","[20,25)","F",2.33205861302078,"2052"
"20800","CHI","[20,25)","M",4.07718797314894,"2052"
"20801","CHI","[25,30)","F",3.64960495037199,"2052"
"20802","CHI","[25,30)","M",5.68205799288751,"2052"
"20803","CHI","[30,35)","F",8.34971634892925,"2052"
"20804","CHI","[30,35)","M",10.7128035185147,"2052"
"20805","CHI","[35,40)","F",12.8271549642465,"2052"
"20806","CHI","[35,40)","M",18.1564399423467,"2052"
"20807","CHI","[40,45)","F",22.654666246816,"2052"
"20808","CHI","[40,45)","M",35.4263815783139,"2052"
"20809","CHI","[45,50)","F",37.9799002717789,"2052"
"20810","CHI","[45,50)","M",59.8270651375096,"2052"
"20811","CHI","[50,55)","F",65.2604103214144,"2052"
"20812","CHI","[50,55)","M",86.0785834692759,"2052"
"20813","CHI","[55,60)","F",125.663558013171,"2052"
"20814","CHI","[55,60)","M",155.344666655085,"2052"
"20815","CHI","[60,65)","F",223.054495996567,"2052"
"20816","CHI","[60,65)","M",269.691881551083,"2052"
"20817","CHI","[65,70)","F",158.016322357506,"2052"
